density,n_valid,astar_replan_time_ms,ails_replan_time_ms,astar_replan_nodes,ails_replan_nodes,node_reduction_pct,speedup,wilcoxon_p,rank_biserial,cohens_dz,node_red_ci_lo,node_red_ci_hi,holm_p,significant
0.1,128,3.4948424532785793,4.2349235542360475,779.78125,765.390625,1.8454694826273377,0.8252433387570384,0.008724739874995013,0.2513886910696482,0.09997745377481962,-0.036625221510288755,0.03328028066340198,0.008724739874995013,True
0.2,128,6.129598741608788,6.521829108805832,1319.8203125,1245.7265625,5.6139270852447964,0.9398588401116719,1.7465853657902102e-13,0.7552978808476609,0.7259883192365388,0.03672359277368983,0.059664162644603266,3.4931707315804205e-13,True
0.3,128,7.493446601415599,7.878315414359349,1912.1640625,1736.421875,9.190748374918801,0.9511483365793819,7.332646638171963e-20,0.9292635658914729,1.167036589571128,0.0735118758661211,0.09639096540520718,2.199793991451589e-19,True
