density,n_missions,astar_success_rate,ils_success_rate,astar_mean_replans,ils_mean_replans,astar_mean_total_nodes,ils_mean_total_nodes,node_reduction_pct,astar_mean_total_time_ms,ils_mean_total_time_ms,time_ratio,mean_path_ratio,max_path_ratio,wilcoxon_p,rank_biserial,cohens_dz,node_red_ci_lo,node_red_ci_hi,holm_p,significant
0.1,60,0.7666666666666667,0.8333333333333334,10.333333333333334,10.716666666666667,6975.416666666667,7150.783333333334,-2.514067260020303,31.404459649153676,35.81066071831932,1.1403049477173344,1.5116243181902127,11.053386233891306,0.7881595975579216,0.03989071038251366,-0.10600884793745965,-0.4163724777379528,0.011781530109551692,1.0,False
0.2,60,0.6833333333333333,0.7166666666666667,10.483333333333333,10.916666666666666,12360.65,12447.316666666668,-0.7011497507547482,52.695248734623114,57.83449433244338,1.0975276845869322,1.2763273427926818,5.674380358474565,0.6428035395606698,-0.06885245901639345,-0.025993554829208294,-0.14346830003106062,0.025910964992875648,1.0,False
0.3,60,0.6,0.7333333333333333,10.583333333333334,11.433333333333334,18158.65,15877.983333333334,12.55967082721825,73.78527798258195,72.9711983515396,0.9889669097508242,1.6834114400319513,11.835550123940244,0.00010464352972318072,0.5759562841530055,0.4475050273262505,-0.2106920514217281,0.12413841261540175,0.00031393058916954217,True
