density,risk_type,lambda,n_valid,astar_time_mean,astar_time_std,astar_nodes_mean,astar_nodes_std,astar_opt_mean,astar_opt_std,astar_speedup,astar_node_red,wa1.5_time_mean,wa1.5_time_std,wa1.5_nodes_mean,wa1.5_nodes_std,wa1.5_opt_mean,wa1.5_opt_std,wa1.5_speedup,wa1.5_node_red,wa2.0_time_mean,wa2.0_time_std,wa2.0_nodes_mean,wa2.0_nodes_std,wa2.0_opt_mean,wa2.0_opt_std,wa2.0_speedup,wa2.0_node_red,wa3.0_time_mean,wa3.0_time_std,wa3.0_nodes_mean,wa3.0_nodes_std,wa3.0_opt_mean,wa3.0_opt_std,wa3.0_speedup,wa3.0_node_red,ils_time_mean,ils_time_std,ils_nodes_mean,ils_nodes_std,ils_opt_mean,ils_opt_std,ils_speedup,ils_node_red
0.2,gradient,1.0,50,169.01997670065612,23.607927470710234,27076.72,435.328683705936,1.0,0.0,1.0,0.0,22.844639244722202,3.812239268428241,3840.02,634.9248224822223,1.0073621648913345,0.004009411451377118,7.398671298331174,85.81800158955738,1.6641893016640097,0.24623845407025247,240.42,15.325169373502225,1.019308043398242,0.00868481517786889,101.5629511207976,99.11207856786199,1.6778982791583985,0.350332499744251,227.76,7.9605148023458465,1.0247114610727504,0.0113482153757963,100.73314860626311,99.1588346003504,25.208915019175038,3.82350270056281,4474.56,29.446707310471428,1.0,0.0,6.704769982051663,83.47451242247953
0.2,gradient,2.0,50,177.01726088416763,5.966335026459708,32017.58,82.29516066809613,1.0,0.0,1.0,0.0,143.05185260251164,5.19776522558785,24885.64,722.4124764443434,1.0032312018717737,0.002536411431731851,1.237434242645101,22.27507513060013,26.834108298644423,4.460732518872362,4767.32,787.2348776909349,1.0115496057360054,0.005460121417976785,6.596726036657979,85.11030502617625,1.663616601144895,0.2232503587389383,233.94,9.256900349557226,1.0261923738330523,0.010448113049703176,106.40508201369533,99.269338906938,22.654827600345016,0.571420723258572,4467.92,32.60264168588121,1.0,0.0,7.813666208674737,86.04541629942051
0.2,hotspot,0.5,50,28.80091170198284,10.297857247044808,5230.78,1846.9542417234945,1.0,0.0,1.0,0.0,1.588220784906298,0.13866789758676712,233.5,8.502700651401703,1.0206266874365586,0.008416729626534706,18.134073030458445,95.53603860227346,1.500150035135448,0.1539446205672566,227.3,5.1833721590076385,1.0234488432748474,0.009517542144472976,19.198687482870618,95.65456777000753,1.5151473984587938,0.09750474171557555,224.94,4.469442735660335,1.0269241182371762,0.010252681652876308,19.008653370146757,95.69968532417728,19.424111718544737,2.3675322043834486,3438.64,435.0715990805774,1.0016345208059776,0.0041685429165056395,1.4827402209845104,34.26142946176287
0.2,hotspot,1.0,50,33.695223298855126,15.631198302715529,6186.08,2869.29589485729,1.0,0.0,1.0,0.0,1.852942460682243,0.446850611033266,283.88,80.29401075587958,1.0356225962252192,0.026279497446958365,18.1847110818804,95.41098724879083,1.4714224974159151,0.10066572950994962,227.94,6.834516240737011,1.0390080184850121,0.028673261453440662,22.899760849130722,96.31527558647804,1.5410892048384994,0.11655247798673181,225.58,5.417620533490506,1.0440598178584204,0.02873941438302257,21.864550859913567,96.35342575589064,19.09045999753289,2.5932987945506243,3421.98,474.5622038322505,1.0090008859128756,0.016351631923870794,1.7650294075265682,44.68257765822621
0.2,hotspot,2.0,50,34.03027416439727,14.537746072699457,6194.56,2625.988771289545,1.0,0.0,1.0,0.0,3.31499999971129,2.8136661246788703,556.72,530.1215894413627,1.0511315501282117,0.033543456014055215,10.265542735252197,91.0127595826015,1.698149264557287,0.4192801682263377,257.18,63.287065448330154,1.0720343971776074,0.05297136056376106,20.039624828427005,95.8482926955264,1.5493540558964014,0.14118024549009614,226.42,5.5220892230889485,1.0786179364950068,0.05716917006992922,21.964168896636448,96.34485742328754,19.063605858245865,4.096536307163733,3349.24,443.4404250992966,1.0214608903570164,0.03398324657921543,1.7850911531344764,45.932560181836976
0.2,uniform,0.5,50,53.6528841976542,3.0717422023218552,10346.94,465.1227360512887,1.0,0.0,1.0,0.0,1.6283333813771605,0.17676362721343947,235.74,10.942913091986773,1.0171309447837442,0.006578680092363497,32.94956967121644,97.721645240042,1.4936658216174692,0.10415263347011616,229.0,6.9546636826503345,1.0201233092687805,0.008101801666919563,35.92027307658032,97.78678527178084,1.5853241994045675,0.290471176853037,227.2,5.986379097073418,1.0260000936912799,0.009447392001979266,33.84347770494244,97.80418171942623,21.94228666019626,0.9557937353316371,4261.28,72.00709715587989,1.0,0.0,2.4451819916737114,58.81603643202725
0.2,uniform,1.0,50,76.60335254273377,3.0721030864931347,14804.94,511.51054450798676,1.0,0.0,1.0,0.0,1.7826749640516937,0.4414161156229322,248.94,14.88515216926051,1.0157885042414616,0.006505898866978864,42.97101495643849,98.31853421898367,1.5836632589343935,0.1406352980044203,231.82,7.726683159872755,1.0199818188340823,0.009326371135077114,48.370985505010836,98.43417129687793,1.6496851632837206,0.6350654799539012,227.78,6.185202882192107,1.0240777908840557,0.010092536332391728,46.435134562436005,98.46145948582027,22.4648091790732,3.661332048706337,4386.32,50.817576904541404,1.0,0.0,3.409926696109782,70.37259185109835
0.2,uniform,2.0,50,104.30852260324173,2.97408361257937,20391.06,477.8507755287935,1.0,0.0,1.0,0.0,4.18363168137148,1.4239623430042558,741.2,270.7990444018952,1.0041763854724068,0.003724686281374812,24.932530047446065,96.36507371367648,1.6690525389276445,0.43044951627437417,237.12,9.82009601349629,1.0200077458968289,0.00715699530620181,62.49564957988637,98.83713745141253,1.5333066589664668,0.10621722624382349,229.3,5.897941529526576,1.0255063589476379,0.009553418602154388,68.02848079558424,98.87548759113062,21.370494117727503,0.8923184117311572,4446.06,39.304364404280726,1.000056190688265,0.0003973281671161948,4.8809597957173345,78.19603296738865
0.3,gradient,0.5,50,93.17817826406099,3.001470550989359,18430.98,566.0886023532762,1.0,0.0,1.0,0.0,2.0194475795142353,0.3744877239240626,338.5,48.437314844939074,1.0223555004348859,0.009425303575012388,46.14042929823134,98.1634183315266,1.5027533587999642,0.14841627914311667,269.56,17.873889290452343,1.0344284308121476,0.012273964196665618,62.00497088788354,98.53746246808363,1.5145341388415545,0.11845588060750434,256.04,12.010131777217204,1.0462567957285742,0.01710600820916977,61.52266619445874,98.61081722187318,18.974213358014822,0.5319582359234367,3885.5,43.0416267426437,1.0004455407804214,0.0010673986611849477,4.91077951459326,78.91864675671071
0.3,gradient,1.0,50,128.24825250077993,7.597131983154316,25182.16,447.37403243590165,1.0,0.0,1.0,0.0,33.27825173968449,10.96075322815751,6245.68,1192.968625072832,1.01153351137635,0.006243905706620328,3.8538158045076387,75.19799731238305,1.7131233238615096,0.24558372174356774,298.44,32.68349143290689,1.0331201522148452,0.012484490834397712,74.86224179803861,98.81487529266751,1.5192658721935004,0.13306117552104618,261.54,12.547395859585482,1.0482119151072578,0.016493557285713622,84.41462080341239,98.96140759966579,18.823090801015496,2.1350773020157034,3902.86,38.94737946700572,1.000232373032611,0.0008639517163309593,6.813347173242186,84.50148835524833
